video_name,batch,num_valid_ratings,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,rating_11,rating_12,rating_13,rating_14,rating_15,rating_16,rating_17,rating_18,rating_19,rating_20,rating_21,rating_22,rating_23,rating_24,rating_25,rating_26,rating_27,rating_28,rating_29,rating_30,rating_31,rating_32,rating_33,rating_34,rating_35,rating_36,rating_37,rating_38,rating_39,rating_40,rating_41,rating_42,rating_43,rating_44,rating_45,rating_46,rating_47,rating_48,rating_49,rating_50,rating_51,rating_52,rating_53,rating_54,rating_55,rating_56,rating_57,rating_58,rating_59,rating_60,rating_61
amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_6000k_hevc_nvenc,F,43,70.0,78.0,80.0,94.0,56.0,93.0,78.0,88.0,91.0,77.0,85.0,50.0,59.0,56.0,81.0,85.0,60.0,72.0,61.0,69.0,70.0,73.0,64.0,52.0,95.0,86.0,100.0,58.0,60.0,50.0,76.0,17.0,34.0,62.0,29.0,73.0,92.0,60.0,87.0,89.0,68.0,91.0,81.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vFgHHcjlsa4_HalfLife2_22-39_1080p_800k_hevc_nvenc,F,43,50.0,60.0,83.0,43.0,55.0,92.0,77.0,64.0,91.0,57.0,68.0,33.0,50.0,22.0,53.0,31.0,65.0,32.0,43.0,52.0,75.0,38.0,44.0,30.0,96.0,50.0,92.0,37.0,50.0,42.0,59.0,21.0,19.0,63.0,49.0,73.0,22.0,31.0,25.0,43.0,44.0,59.0,64.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26,D,42,29.0,85.0,31.0,27.0,50.0,53.0,50.0,11.0,31.0,26.0,25.0,16.0,36.0,11.0,50.0,29.0,28.0,10.0,20.0,24.0,30.0,30.0,68.0,44.0,22.0,20.0,46.0,15.0,0.0,22.0,31.0,60.0,16.0,41.0,30.0,42.0,0.0,9.0,29.0,20.0,25.0,45.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_av1,D,43,30.0,58.0,28.0,28.0,50.0,45.0,59.0,79.0,0.0,59.0,27.0,9.0,16.0,16.0,12.0,31.0,8.0,22.0,0.0,21.0,38.0,8.0,28.0,37.0,50.0,36.0,37.0,41.0,26.0,43.0,55.0,35.0,28.0,54.0,34.0,55.0,22.0,31.0,11.0,24.0,46.0,10.0,55.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_1000k_h264_nvenc,D,43,28.0,59.0,57.0,24.0,40.0,46.0,57.0,57.0,0.0,30.0,9.0,25.0,14.0,22.0,24.0,31.0,0.0,17.0,14.0,18.0,30.0,27.0,39.0,44.0,43.0,20.0,49.0,56.0,9.0,15.0,20.0,27.0,40.0,17.0,50.0,0.0,38.0,54.0,13.0,21.0,69.0,8.0,31.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vNGNQoNZ1vQ_HalfLife2_4-26_480p_800k_hevc_nvenc,D,43,31.0,59.0,30.0,21.0,50.0,50.0,54.0,40.0,8.0,21.0,0.0,28.0,16.0,14.0,17.0,31.0,27.0,29.0,28.0,28.0,34.0,0.0,33.0,30.0,42.0,29.0,31.0,40.0,9.0,19.0,53.0,33.0,53.0,8.0,40.0,27.0,41.0,33.0,29.0,34.0,53.0,33.0,42.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12,E,43,72.0,12.0,86.0,57.0,59.0,56.0,64.0,93.0,69.0,71.0,74.0,73.0,45.0,59.0,42.0,72.0,84.0,51.0,55.0,69.0,69.0,96.0,77.0,73.0,90.0,84.0,80.0,73.0,9.0,50.0,64.0,72.0,64.0,36.0,48.0,57.0,40.0,46.0,68.0,73.0,69.0,71.0,72.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_10000k_h264_nvenc,E,43,78.0,59.0,91.0,40.0,78.0,53.0,88.0,41.0,80.0,72.0,68.0,26.0,70.0,46.0,63.0,40.0,50.0,55.0,47.0,58.0,83.0,69.0,81.0,97.0,53.0,81.0,88.0,90.0,10.0,9.0,64.0,62.0,66.0,74.0,54.0,69.0,46.0,45.0,79.0,70.0,72.0,72.0,68.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_1500k_av1,E,44,41.0,50.0,86.0,58.0,87.0,45.0,93.0,62.0,71.0,73.0,64.0,16.0,59.0,46.0,65.0,41.0,71.0,71.0,50.0,46.0,67.0,73.0,100.0,97.0,85.0,81.0,79.0,91.0,8.0,9.0,66.0,81.0,57.0,43.0,57.0,74.0,57.0,50.0,76.0,70.0,61.0,50.0,65.0,64.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_2000k_hevc_nvenc,E,44,58.0,59.0,80.0,58.0,64.0,47.0,87.0,63.0,77.0,70.0,82.0,85.0,52.0,41.0,63.0,31.0,72.0,57.0,55.0,53.0,69.0,73.0,80.0,97.0,64.0,74.0,77.0,81.0,9.0,9.0,30.0,68.0,68.0,39.0,36.0,31.0,73.0,49.0,76.0,69.0,60.0,55.0,74.0,78.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_2300k_h264_nvenc,E,44,88.0,63.0,82.0,57.0,87.0,55.0,89.0,62.0,87.0,72.0,64.0,87.0,50.0,44.0,75.0,41.0,72.0,81.0,50.0,41.0,69.0,74.0,95.0,88.0,63.0,89.0,68.0,73.0,8.0,9.0,63.0,58.0,63.0,55.0,36.0,69.0,72.0,39.0,71.0,64.0,42.0,79.0,65.0,47.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_5000k_av1,E,44,83.0,71.0,93.0,68.0,87.0,54.0,87.0,65.0,61.0,59.0,65.0,80.0,59.0,49.0,77.0,59.0,71.0,42.0,51.0,42.0,68.0,54.0,79.0,97.0,87.0,66.0,91.0,95.0,9.0,10.0,51.0,90.0,70.0,36.0,42.0,56.0,60.0,46.0,72.0,66.0,74.0,72.0,76.0,67.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_500k_av1,E,44,56.0,71.0,75.0,49.0,86.0,50.0,87.0,79.0,41.0,69.0,32.0,83.0,71.0,39.0,72.0,43.0,71.0,43.0,37.0,33.0,66.0,73.0,100.0,79.0,78.0,75.0,71.0,81.0,8.0,8.0,11.0,75.0,55.0,66.0,21.0,50.0,84.0,40.0,41.0,22.0,49.0,60.0,64.0,64.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_5300k_h264_nvenc,E,43,50.0,79.0,44.0,48.0,87.0,41.0,84.0,55.0,44.0,78.0,57.0,17.0,49.0,39.0,63.0,41.0,71.0,63.0,51.0,61.0,68.0,33.0,67.0,89.0,91.0,74.0,86.0,90.0,9.0,65.0,64.0,71.0,79.0,55.0,58.0,64.0,50.0,60.0,51.0,61.0,70.0,79.0,52.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_6000k_hevc_nvenc,E,44,80.0,92.0,92.0,45.0,87.0,53.0,98.0,62.0,62.0,78.0,43.0,56.0,72.0,37.0,73.0,45.0,72.0,64.0,59.0,57.0,83.0,74.0,92.0,97.0,87.0,64.0,83.0,81.0,9.0,16.0,30.0,95.0,75.0,64.0,39.0,72.0,38.0,51.0,81.0,71.0,61.0,43.0,72.0,54.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vgasCfia1LA_RollerCoasterTycoon3_1-12-12_1080p_800k_hevc_nvenc,E,43,35.0,70.0,45.0,58.0,69.0,46.0,87.0,9.0,25.0,71.0,14.0,73.0,50.0,37.0,41.0,34.0,41.0,41.0,21.0,23.0,52.0,45.0,100.0,97.0,24.0,82.0,100.0,14.0,11.0,34.0,65.0,37.0,72.0,35.0,31.0,3.0,26.0,28.0,19.0,39.0,45.0,35.0,73.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/vlDA2vlXAz4_GuildWars_6-08,G,37,18.0,11.0,12.0,13.0,18.0,9.0,48.0,0.0,0.0,8.0,3.0,18.0,0.0,0.0,50.0,14.0,32.0,12.0,18.0,18.0,30.0,9.0,8.0,54.0,0.0,22.0,23.0,31.0,2.0,20.0,17.0,12.0,22.0,21.0,29.0,38.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w2zj8Xc9qAc_TheSims3_7-22,H,30,92.0,86.0,30.0,70.0,60.0,79.0,64.0,61.0,50.0,80.0,59.0,38.0,59.0,37.0,86.0,50.0,73.0,74.0,72.0,91.0,70.0,50.0,73.0,50.0,43.0,50.0,65.0,51.0,29.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w2zj8Xc9qAc_TheSims3_7-22_480p_1000k_av1,H,31,55.0,75.0,53.0,71.0,41.0,85.0,55.0,50.0,66.0,68.0,41.0,50.0,55.0,37.0,37.0,55.0,74.0,62.0,50.0,83.0,67.0,39.0,86.0,52.0,69.0,35.0,41.0,89.0,35.0,22.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w2zj8Xc9qAc_TheSims3_7-22_480p_1000k_h264_nvenc,H,31,53.0,70.0,42.0,46.0,50.0,72.0,53.0,79.0,77.0,75.0,50.0,34.0,29.0,40.0,74.0,30.0,47.0,68.0,60.0,40.0,61.0,45.0,94.0,61.0,69.0,43.0,41.0,48.0,50.0,29.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w2zj8Xc9qAc_TheSims3_7-22_480p_800k_hevc_nvenc,H,31,64.0,82.0,31.0,59.0,41.0,80.0,50.0,50.0,79.0,97.0,59.0,46.0,58.0,63.0,77.0,35.0,61.0,47.0,56.0,80.0,35.0,54.0,72.0,59.0,45.0,34.0,38.0,79.0,52.0,36.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07,D,35,51.0,50.0,29.0,80.0,39.0,47.0,84.0,41.0,69.0,65.0,71.0,69.0,60.0,50.0,74.0,74.0,97.0,54.0,27.0,100.0,72.0,60.0,83.0,40.0,72.0,50.0,68.0,74.0,93.0,62.0,60.0,62.0,65.0,61.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1000k_h264_nvenc,D,35,86.0,57.0,32.0,76.0,35.0,54.0,64.0,71.0,55.0,81.0,76.0,70.0,43.0,60.0,74.0,100.0,97.0,38.0,31.0,80.0,92.0,33.0,83.0,36.0,52.0,50.0,92.0,37.0,50.0,33.0,38.0,58.0,100.0,31.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1300k_av1,D,35,45.0,49.0,28.0,72.0,46.0,50.0,89.0,100.0,71.0,68.0,72.0,68.0,31.0,50.0,72.0,72.0,97.0,55.0,17.0,100.0,77.0,65.0,71.0,64.0,60.0,35.0,71.0,81.0,60.0,41.0,67.0,41.0,97.0,80.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_1500k_hevc_nvenc,D,35,79.0,45.0,69.0,92.0,58.0,72.0,81.0,41.0,59.0,66.0,74.0,67.0,50.0,51.0,75.0,88.0,97.0,46.0,18.0,94.0,79.0,69.0,69.0,55.0,59.0,45.0,91.0,76.0,87.0,52.0,60.0,61.0,92.0,46.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_2500k_h264_nvenc,D,35,79.0,50.0,60.0,84.0,55.0,65.0,68.0,75.0,63.0,62.0,73.0,67.0,69.0,51.0,71.0,73.0,97.0,48.0,23.0,90.0,94.0,66.0,60.0,50.0,78.0,54.0,70.0,69.0,78.0,47.0,61.0,61.0,95.0,52.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3000k_av1,D,35,78.0,55.0,88.0,88.0,48.0,63.0,68.0,45.0,59.0,78.0,31.0,64.0,34.0,51.0,68.0,71.0,97.0,51.0,2.0,68.0,74.0,61.0,83.0,58.0,72.0,44.0,67.0,74.0,87.0,41.0,64.0,67.0,94.0,41.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_3500k_hevc_nvenc,D,34,87.0,55.0,88.0,89.0,48.0,59.0,83.0,69.0,61.0,76.0,66.0,73.0,75.0,51.0,68.0,78.0,97.0,57.0,31.0,69.0,72.0,77.0,77.0,42.0,78.0,55.0,73.0,71.0,68.0,60.0,71.0,89.0,59.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_5000k_h264_nvenc,D,35,87.0,59.0,65.0,72.0,58.0,60.0,83.0,26.0,68.0,71.0,74.0,63.0,80.0,50.0,86.0,91.0,97.0,52.0,45.0,70.0,71.0,74.0,63.0,44.0,59.0,20.0,85.0,56.0,70.0,55.0,60.0,72.0,69.0,39.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_500k_av1,D,35,86.0,42.0,50.0,88.0,58.0,69.0,72.0,57.0,60.0,62.0,77.0,67.0,55.0,50.0,80.0,92.0,97.0,48.0,41.0,100.0,73.0,60.0,74.0,59.0,72.0,45.0,100.0,54.0,64.0,69.0,69.0,41.0,100.0,41.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/w9YXHg_3VXg_Terraria_2-07_720p_600k_hevc_nvenc,D,35,68.0,54.0,51.0,84.0,48.0,43.0,71.0,100.0,65.0,73.0,66.0,69.0,50.0,60.0,45.0,69.0,97.0,52.0,16.0,69.0,72.0,61.0,76.0,50.0,78.0,50.0,71.0,54.0,81.0,57.0,58.0,29.0,100.0,38.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20,H,30,93.0,74.0,69.0,79.0,70.0,74.0,75.0,56.0,70.0,73.0,78.0,73.0,34.0,94.0,93.0,68.0,83.0,100.0,84.0,50.0,57.0,60.0,79.0,87.0,61.0,50.0,60.0,82.0,79.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_10000k_h264_nvenc,H,30,55.0,35.0,44.0,74.0,100.0,73.0,78.0,65.0,71.0,69.0,78.0,56.0,61.0,98.0,89.0,82.0,91.0,83.0,93.0,41.0,74.0,60.0,95.0,89.0,77.0,53.0,49.0,88.0,73.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_1500k_av1,H,31,93.0,64.0,73.0,73.0,92.0,88.0,70.0,82.0,82.0,77.0,38.0,46.0,47.0,93.0,43.0,64.0,93.0,80.0,70.0,52.0,68.0,84.0,90.0,53.0,69.0,52.0,49.0,57.0,71.0,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_2000k_hevc_nvenc,H,30,93.0,83.0,69.0,77.0,78.0,81.0,91.0,75.0,80.0,50.0,48.0,9.0,99.0,55.0,64.0,72.0,64.0,69.0,75.0,57.0,79.0,88.0,88.0,83.0,52.0,44.0,87.0,71.0,29.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_2300k_h264_nvenc,H,31,16.0,18.0,58.0,46.0,71.0,66.0,32.0,61.0,43.0,71.0,41.0,36.0,3.0,95.0,74.0,65.0,90.0,82.0,50.0,71.0,60.0,69.0,87.0,50.0,41.0,27.0,51.0,91.0,71.0,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_5000k_av1,H,30,94.0,53.0,56.0,66.0,87.0,76.0,77.0,80.0,75.0,78.0,87.0,50.0,71.0,77.0,74.0,74.0,88.0,93.0,70.0,61.0,88.0,94.0,86.0,73.0,62.0,65.0,79.0,71.0,88.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_500k_av1,H,31,55.0,6.0,40.0,35.0,41.0,18.0,22.0,37.0,23.0,71.0,23.0,13.0,0.0,99.0,61.0,7.0,54.0,62.0,50.0,80.0,28.0,41.0,43.0,54.0,31.0,28.0,26.0,87.0,50.0,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_5300k_h264_nvenc,H,31,56.0,74.0,78.0,68.0,71.0,56.0,69.0,65.0,78.0,80.0,50.0,83.0,43.0,97.0,46.0,66.0,95.0,87.0,69.0,72.0,62.0,93.0,79.0,87.0,69.0,36.0,48.0,96.0,91.0,78.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_6000k_hevc_nvenc,H,31,93.0,64.0,81.0,70.0,77.0,83.0,76.0,86.0,80.0,59.0,69.0,78.0,89.0,98.0,78.0,74.0,89.0,75.0,77.0,74.0,64.0,73.0,97.0,78.0,78.0,60.0,39.0,87.0,53.0,78.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wWcI40WkOGk_Palworld_8-20_1080p_800k_hevc_nvenc,H,31,55.0,56.0,65.0,36.0,73.0,26.0,30.0,38.0,70.0,79.0,23.0,13.0,1.0,96.0,35.0,13.0,55.0,74.0,31.0,73.0,63.0,28.0,64.0,76.0,41.0,17.0,39.0,59.0,71.0,13.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12,F,39,65.0,50.0,58.0,74.0,0.0,91.0,71.0,92.0,80.0,43.0,70.0,66.0,70.0,68.0,69.0,62.0,78.0,78.0,47.0,91.0,67.0,97.0,100.0,81.0,96.0,85.0,96.0,90.0,79.0,88.0,50.0,73.0,71.0,61.0,78.0,78.0,41.0,70.0,92.0,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_10000k_h264_nvenc,F,42,66.0,70.0,59.0,95.0,64.0,91.0,79.0,93.0,71.0,67.0,81.0,49.0,60.0,64.0,74.0,83.0,62.0,74.0,82.0,71.0,78.0,98.0,63.0,99.0,57.0,100.0,63.0,95.0,87.0,92.0,64.0,73.0,90.0,48.0,76.0,78.0,80.0,78.0,60.0,52.0,84.0,83.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_1500k_av1,F,43,75.0,78.0,57.0,89.0,83.0,93.0,72.0,87.0,70.0,64.0,75.0,30.0,65.0,62.0,71.0,86.0,67.0,48.0,100.0,69.0,78.0,77.0,66.0,92.0,80.0,69.0,100.0,76.0,95.0,79.0,100.0,82.0,67.0,84.0,41.0,72.0,87.0,30.0,79.0,64.0,60.0,96.0,81.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_2000k_hevc_nvenc,F,43,70.0,64.0,59.0,93.0,69.0,92.0,80.0,94.0,71.0,56.0,80.0,37.0,60.0,64.0,73.0,85.0,62.0,51.0,89.0,60.0,81.0,97.0,55.0,89.0,70.0,100.0,67.0,87.0,87.0,94.0,92.0,92.0,62.0,88.0,46.0,67.0,88.0,74.0,77.0,50.0,52.0,97.0,92.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_2300k_h264_nvenc,F,43,79.0,73.0,55.0,93.0,71.0,94.0,74.0,87.0,73.0,65.0,23.0,29.0,68.0,68.0,71.0,68.0,65.0,49.0,93.0,51.0,73.0,80.0,57.0,93.0,50.0,79.0,91.0,81.0,96.0,80.0,97.0,81.0,62.0,90.0,34.0,71.0,45.0,67.0,70.0,57.0,38.0,56.0,68.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_5000k_av1,F,43,83.0,69.0,50.0,93.0,73.0,92.0,83.0,92.0,70.0,78.0,78.0,55.0,58.0,74.0,73.0,69.0,74.0,44.0,100.0,57.0,51.0,96.0,64.0,93.0,90.0,100.0,92.0,86.0,87.0,87.0,96.0,78.0,71.0,90.0,38.0,71.0,92.0,80.0,86.0,61.0,47.0,49.0,92.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_500k_av1,F,43,85.0,70.0,49.0,80.0,57.0,94.0,77.0,68.0,71.0,52.0,67.0,23.0,60.0,42.0,52.0,69.0,76.0,30.0,95.0,56.0,50.0,50.0,51.0,44.0,38.0,73.0,93.0,55.0,93.0,75.0,96.0,82.0,57.0,64.0,50.0,71.0,31.0,63.0,60.0,44.0,35.0,50.0,41.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_5300k_h264_nvenc,F,42,66.0,79.0,57.0,94.0,75.0,73.0,93.0,71.0,71.0,74.0,48.0,60.0,69.0,71.0,84.0,78.0,57.0,100.0,57.0,71.0,94.0,58.0,86.0,50.0,100.0,71.0,86.0,96.0,97.0,95.0,90.0,64.0,95.0,25.0,71.0,78.0,91.0,80.0,50.0,47.0,71.0,87.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_6000k_hevc_nvenc,F,42,86.0,50.0,55.0,94.0,74.0,36.0,81.0,78.0,71.0,61.0,79.0,56.0,59.0,70.0,71.0,72.0,66.0,50.0,100.0,59.0,76.0,79.0,64.0,77.0,92.0,100.0,100.0,84.0,87.0,78.0,96.0,62.0,70.0,50.0,64.0,67.0,40.0,79.0,60.0,55.0,92.0,77.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/wvKrS1h7Z6U_FallGuys_4-12_1080p_800k_hevc_nvenc,F,43,71.0,51.0,55.0,85.0,74.0,92.0,69.0,78.0,71.0,30.0,34.0,9.0,62.0,42.0,50.0,45.0,77.0,42.0,64.0,47.0,78.0,57.0,40.0,37.0,18.0,90.0,95.0,71.0,63.0,34.0,96.0,86.0,17.0,65.0,33.0,68.0,40.0,36.0,20.0,40.0,24.0,54.0,46.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00,F,37,47.0,12.0,29.0,29.0,93.0,2.0,15.0,58.0,56.0,71.0,43.0,69.0,32.0,67.0,82.0,26.0,18.0,56.0,29.0,17.0,64.0,61.0,47.0,56.0,71.0,42.0,34.0,35.0,33.0,57.0,36.0,82.0,37.0,14.0,57.0,45.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_10000k_h264_nvenc,F,38,50.0,44.0,29.0,73.0,84.0,71.0,34.0,30.0,66.0,71.0,54.0,78.0,28.0,75.0,75.0,70.0,34.0,56.0,33.0,41.0,73.0,70.0,68.0,25.0,50.0,29.0,43.0,40.0,59.0,28.0,70.0,50.0,88.0,32.0,26.0,63.0,41.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_1500k_av1,F,37,41.0,76.0,30.0,68.0,50.0,70.0,56.0,71.0,65.0,71.0,52.0,50.0,30.0,86.0,62.0,44.0,74.0,29.0,35.0,27.0,58.0,54.0,82.0,56.0,56.0,55.0,71.0,69.0,31.0,60.0,70.0,71.0,46.0,28.0,47.0,36.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_2000k_hevc_nvenc,F,36,45.0,35.0,29.0,68.0,87.0,70.0,33.0,26.0,71.0,71.0,45.0,59.0,30.0,90.0,69.0,62.0,55.0,73.0,34.0,31.0,49.0,69.0,50.0,36.0,43.0,51.0,54.0,30.0,68.0,77.0,89.0,54.0,27.0,56.0,43.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_2300k_h264_nvenc,F,38,16.0,50.0,29.0,55.0,45.0,71.0,38.0,29.0,32.0,71.0,36.0,22.0,21.0,0.0,6.0,27.0,54.0,66.0,29.0,37.0,13.0,32.0,30.0,16.0,35.0,5.0,23.0,53.0,0.0,16.0,21.0,7.0,75.0,48.0,13.0,62.0,31.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_5000k_av1,F,37,46.0,59.0,29.0,59.0,86.0,70.0,57.0,58.0,59.0,71.0,36.0,68.0,28.0,92.0,93.0,75.0,84.0,23.0,44.0,58.0,84.0,68.0,65.0,62.0,75.0,45.0,61.0,54.0,29.0,63.0,70.0,87.0,48.0,23.0,51.0,47.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_500k_av1,F,38,53.0,26.0,29.0,37.0,78.0,70.0,65.0,43.0,48.0,71.0,35.0,31.0,32.0,65.0,60.0,39.0,17.0,62.0,27.0,28.0,15.0,51.0,8.0,68.0,93.0,13.0,44.0,21.0,37.0,37.0,36.0,38.0,69.0,46.0,25.0,57.0,29.0,51.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/xkUEEUBJVIQ_FIFA_0-00_1080p_5300k_h264_nvenc,F,37,38.0,19.0,29.0,71.0,56.0,51.0,59.0,75.0,51.0,52.0,69.0,31.0,60.0,61.0,40.0,23.0,69.0,47.0,38.0,82.0,69.0,48.0,76.0,91.0,73.0,42.0,34.0,55.0,26.0,62.0,38.0,88.0,59.0,21.0,52.0,49.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
