video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count,batch
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_12-07_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,15,7,5,12,10,5,12,10,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_12-07_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,17,3,11,15,3,10,15,4,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_17-25_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,26,15,2,28,13,2,25,16,2,E
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_17-25_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,27,6,10,26,8,9,26,9,E
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_17-25_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,25,8,12,26,6,10,26,8,E
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,17,20,3,20,17,3,16,21,3,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,16,19,4,14,22,5,15,20,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_27-04_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,22,14,5,18,17,4,22,14,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,15,1,23,10,2,21,13,1,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,5,11,18,6,14,16,5,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_37-00_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,14,18,3,15,16,4,15,15,5,D
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_6-30_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,15,2,24,17,0,23,17,1,E
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_6-30_480p_1000k_h264_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,18,18,4,17,21,2,17,18,5,E
amt_gaming_vqa_dataset/y_5zWGVNQx3gw_Gardenscapes_6-30_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,20,4,18,19,4,18,19,4,E
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_13-10_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,13,1,21,13,1,22,12,1,F
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_13-10_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,11,0,24,11,0,23,12,0,F
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_13-10_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,16,0,20,15,1,20,15,1,F
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_16-40_480p_1000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,16,19,2,18,16,3,17,19,1,J
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_16-40_480p_1000k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,17,17,3,18,17,2,16,17,4,J
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_16-40_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,20,1,17,19,1,18,18,1,J
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,20,0,12,22,1,13,19,3,G
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,2,9,23,3,10,22,3,G
amt_gaming_vqa_dataset/y_6Cpi_nAfJV4_TheSims3_27-33_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,20,1,11,22,2,13,17,5,G
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_1-17_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,17,18,2,16,18,3,19,17,1,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_1-17_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,7,8,19,10,9,20,8,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_1-17_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,23,3,10,22,5,14,22,1,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_2-58_480p_1000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,13,19,3,15,14,6,13,15,7,E
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_2-58_480p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,5,15,15,5,14,16,5,13,17,E
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_2-58_480p_800k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,6,17,12,5,13,17,6,13,16,E
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-13_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,22,3,22,21,4,22,20,5,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-13_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,29,10,5,28,14,6,30,11,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-13_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,27,5,7,36,4,14,28,5,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-42_480p_1000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,24,19,4,20,23,4,21,23,3,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-42_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,28,11,5,27,15,9,26,12,K
amt_gaming_vqa_dataset/y_6wR3l2xR6rY_SonicDash_3-42_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,27,12,4,29,14,6,28,13,K
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_10-27_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,13,0,29,9,0,26,12,0,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_10-27_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,12,21,5,11,22,7,9,22,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_10-27_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,8,15,15,6,17,15,8,13,17,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_15-02_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,28,11,1,26,12,2,26,13,1,E
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_15-02_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,12,24,2,14,24,3,12,25,E
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_15-02_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,12,8,21,12,9,20,12,E
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_2-14_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,22,6,12,25,6,15,21,7,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_2-14_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,9,33,1,7,34,1,7,34,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_2-14_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,29,2,9,32,2,10,31,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_6-36_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,19,4,13,19,4,13,18,5,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_6-36_480p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,4,16,16,3,15,18,3,16,17,F
amt_gaming_vqa_dataset/y_75vBBJ_1n0s_FallGuys_6-36_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,11,19,3,12,20,5,11,19,F
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,22,4,15,21,4,14,22,D
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,5,34,1,4,35,0,7,33,D
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_1-13-56_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,7,33,2,7,31,0,8,32,D
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-48-30_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,32,1,8,32,1,8,32,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-48-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,1,40,1,1,39,0,3,38,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-48-30_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,1,39,0,2,39,1,1,39,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-56-17_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,20,13,8,19,14,8,19,13,9,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-56-17_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,24,2,15,24,1,12,28,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_2-56-17_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,16,20,4,16,21,4,15,22,E
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,5,29,2,7,26,1,7,27,G
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,30,1,3,29,0,3,30,G
amt_gaming_vqa_dataset/y_7W7VViKGxfY_Palworld_49-30_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,1,5,29,0,6,29,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,12,3,22,11,5,23,11,4,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,23,7,8,20,9,7,22,8,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_13-23_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,7,10,19,9,11,20,7,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_14-12_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,18,3,17,18,4,16,19,4,J
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_14-12_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,12,19,5,15,18,5,14,19,J
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_14-12_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,23,7,6,26,7,7,25,7,J
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_23-22_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,13,0,21,14,1,23,13,0,F
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_23-22_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,21,4,9,22,5,11,20,5,F
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_23-22_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,21,2,11,23,2,12,22,2,F
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,10,8,15,12,7,16,12,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,22,2,8,23,2,10,21,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_25-15_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,10,19,4,10,21,7,11,17,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,7,8,17,10,10,16,9,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,12,21,1,9,24,3,9,22,G
amt_gaming_vqa_dataset/y_EQ25DFLTq3M_Cyberpunk2077_9-56_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,17,2,13,20,5,13,17,G
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_1-06-30_360p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,3,23,21,6,22,19,6,20,21,K
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_1-06-30_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,30,13,4,29,14,6,26,15,K
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_1-06-30_360p_800k_h264_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,8,19,20,10,19,18,6,22,19,K
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_10-10_360p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,21,18,3,21,17,2,20,19,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_10-10_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,22,15,3,27,11,4,21,16,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_10-10_360p_800k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,16,23,3,16,22,3,17,21,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_13-00_360p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,19,2,16,17,2,15,18,E
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_13-00_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,23,10,4,23,8,3,22,10,E
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_13-00_360p_800k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,19,4,14,17,3,13,19,E
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_27-18_360p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,21,15,3,24,12,3,19,17,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_27-18_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,26,9,5,25,9,3,27,9,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_27-18_360p_800k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,21,15,2,23,14,3,19,17,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_600k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,3,16,21,3,19,18,3,17,20,D
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,15,9,20,11,5,23,12,D
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_43-10_360p_800k_h264_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,5,15,20,7,17,16,3,19,18,D
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_53-37_360p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,13,27,1,15,25,2,12,27,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_53-37_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,19,17,3,22,16,4,20,17,J
amt_gaming_vqa_dataset/y_ITSBju9m_h8_RollerCoasterTycoon3_53-37_360p_800k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,17,23,1,18,22,1,19,21,J
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_14-07_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,18,5,11,18,6,13,16,6,F
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_14-07_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,20,6,8,21,6,9,19,7,F
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_14-07_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,4,10,20,6,9,22,5,F
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_23-10_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,13,17,8,11,18,6,14,17,J
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_23-10_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,17,17,5,15,17,4,16,17,J
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_23-10_480p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,3,14,20,5,17,15,4,14,19,J
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,15,12,9,15,11,8,16,11,D
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,7,13,15,8,13,14,7,14,14,D
amt_gaming_vqa_dataset/y_Q63Qb_5PzLI_GuildWars_40-30_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,7,14,14,8,14,13,8,13,14,D
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_11-55_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,High level of immersion,16,20,1,16,19,2,21,16,0,K
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_11-55_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,8,10,16,6,13,15,9,11,14,K
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_11-55_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,18,3,15,18,4,15,19,3,K
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_16-31_480p_1000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,22,20,1,15,27,1,20,22,1,F
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_16-31_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,15,6,20,16,6,20,16,F
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_16-31_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,25,6,10,25,8,9,28,6,F
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_35-30_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,19,2,14,22,2,16,19,3,J
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_35-30_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,14,19,3,11,21,2,12,21,J
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_35-30_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,8,4,28,7,6,26,7,J
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_9-18_480p_1000k_av1,Minimally Clear,Minor Artifacts Present,Low level of immersion,4,18,22,3,21,20,5,17,22,E
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_9-18_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,35,4,3,36,2,8,33,E
amt_gaming_vqa_dataset/y_QgRoVX1cYvk_Myst_9-18_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,31,2,9,33,2,11,31,E
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_16-24_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,16,2,12,16,3,11,17,3,H
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_16-24_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,3,7,19,5,8,17,6,H
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_16-24_480p_800k_hevc_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,11,15,5,14,12,5,10,17,4,H
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_18-23_480p_1000k_av1,Moderately Clear,No visible artifacts,High level of immersion,12,16,3,14,14,3,15,13,3,H
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_18-23_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,14,13,4,14,12,5,12,15,4,H
amt_gaming_vqa_dataset/y_YnTr0Zxyd4M_TheSims3_18-23_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,0,12,15,4,13,18,0,H
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_13-50_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,8,4,16,8,7,17,9,5,H
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_13-50_480p_1000k_h264_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,6,10,13,1,17,11,5,13,11,H
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_13-50_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,3,7,15,8,12,15,3,H
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_2-32_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,23,6,9,29,5,13,22,8,F
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_2-32_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,22,15,3,22,16,3,24,14,F
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_2-32_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,24,17,3,20,20,3,21,19,F
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,8,6,21,8,7,18,10,G
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,3,16,15,2,14,18,4,12,18,G
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_4-20_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,21,11,2,19,14,3,19,13,G
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_7-38_480p_1000k_av1,Minimally Clear,Minor Artifacts Present,Low level of immersion,8,16,17,6,18,17,8,15,18,E
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_7-38_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,25,0,13,28,2,13,26,E
amt_gaming_vqa_dataset/y_ZMN7neUo3Fk_EuroTruckSimulator2_7-38_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,26,4,9,28,3,10,28,E
amt_gaming_vqa_dataset/y_dL35FZBzXYM_StardewValley_17-22_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,17,12,0,15,12,2,15,14,0,D
amt_gaming_vqa_dataset/y_dL35FZBzXYM_StardewValley_17-22_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,14,3,11,13,4,10,14,4,D
amt_gaming_vqa_dataset/y_dL35FZBzXYM_StardewValley_17-22_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,15,11,3,15,9,5,15,10,4,D
amt_gaming_vqa_dataset/y_hZ9kvYq0ubA_Terraria_18-22_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,24,4,16,20,5,13,25,3,J
